full_sq,industrial_km,green_zone_km,cemetery_km,catering_km,big_road2_km,church_synagogue_km,water_km,big_road1_km,floor
80.0,1.876049681,0.228286341,4.351282,0.143647158,4.672438016,0.300438392,0.656427412,1.728432929,5.0
60.0,0.238926062,0.183506282,2.486043,0.537798127,6.886762445,0.743591573,1.263288695,0.478623108,16.0
37.0,0.65541569,0.425888753,0.579449,0.051251371,1.669031676,0.498569589,0.760342266,1.115333136,2.0
28.0,1.253942538,0.0,1.950373,1.421179952,5.815681617,2.141268454,1.520564583,3.088887133,2.0
40.0,0.186809757,0.551096782,1.670642,0.200398865,3.936819887,0.502553876,0.23999317,1.600523557,12.0
66.0,1.166011147,0.14870048,1.47864,3.187880601,3.872358062,0.969445708,0.239800834,1.724120532,7.0
61.0,0.309299783,0.193456792,1.017887,0.855492895,4.585950641,0.920709177,0.888206787,1.444097663,2.0
38.0,0.686273776,0.378189766,0.83506,0.252987972,3.628384297,0.874883905,0.233401664,2.812312638,8.0
54.0,0.406104747,0.124217893,1.68241,0.4061135,2.065088194,1.588160901,0.766540097,1.781840269,5.0
32.0,0.482284581,0.094320668,1.693261,0.232485878,0.677234137,1.10098774,2.659110219,0.280426718,8.0
28.0,1.253942538,0.0,1.950373,1.421179952,5.815681617,2.141268454,1.520564583,3.088887133,2.0
32.0,1.173590345,0.344865987,3.057393,0.516479053,2.423844211,1.401653065,0.688985836,2.399777658,6.0
67.0,0.238907659,0.189392131,2.721993,0.348277776,1.179908386,2.66578568,0.50845945,0.224453902,6.0
32.0,0.17578694,0.388281078,0.31655,0.54832852,1.216163173,0.892128591,1.457390806,1.05719751,4.0
33.0,0.330547149,0.197312337,1.170594,0.505923271,3.591972052,1.211639662,0.690377721,2.361340002,12.0
58.0,0.16275595,0.115001702,1.330172,0.467033748,3.897778835,1.366833086,0.582357003,2.289750957,15.0
40.0,0.394107795,0.017572412,5.6181,1.83607316,2.6573363,0.912168384,1.110328656,1.905125046,14.0
63.0,0.353641752,0.427247711,2.250137,0.066502712,3.688405454,1.186621297,0.394422158,2.808076717,5.0
52.0,0.601952797,0.023276623,2.382404,0.152291037,2.631656328,0.588797635,0.351010692,2.288291957,1.0
53.0,0.056516232,0.390191576,4.086319,0.305451678,2.330283756,0.745924997,1.092473489,1.878498319,15.0
38.0,0.57438304,0.284129736,2.185723,0.439443246,2.24540752,0.51320568,0.348944993,2.157430479,2.0
38.0,0.127471635,0.025849877,2.784569,0.57255038,0.95491272,0.654386952,0.69587485,0.446403743,7.0
42.0,1.162995237,0.162134414,1.587755,0.473482376,3.479872854,1.024182197,0.90997421,2.553190261,4.0
41.0,1.307521566,0.214624835,1.36638,0.610806449,4.642294866,1.10429943,0.338034048,2.521675287,9.0
79.0,0.140331166,0.062241497,2.463082,0.42275204,4.902721844,2.141729506,0.307133579,0.903107328,9.0
34.0,0.614734753,0.177425612,1.003058,0.385663095,1.676096918,0.531536626,1.165501382,1.228718213,1.0
37.0,0.56514693,0.82270401,1.776679,0.260031755,1.447007075,0.267795014,1.441276126,1.447007075,10.0
62.0,0.288224742,0.038518215,1.790982,0.441207368,3.606563506,1.512248038,0.852330964,2.808627924,18.0
35.0,0.118157394,0.470575597,1.884799,0.909706127,3.414715684,0.371638551,0.59654032,0.910658617,21.0
35.0,1.63400967,0.07480466,3.155682,0.270509055,1.636869629,0.433013624,0.149728501,0.722782584,9.0
75.0,1.15683899,0.43183356,1.601747,1.06961474,3.583972688,1.602749722,0.575331185,3.57719855,8.0
63.0,0.013553683,0.207733313,0.564654,0.680623447,1.524510188,0.763013147,0.598263665,0.677938113,4.0
54.0,0.492855609,0.263475284,1.727564,0.268850398,1.014133835,1.013985465,1.352125681,0.562632783,11.0
39.0,0.244669899,0.515161956,3.036628,0.31223916,0.300318883,1.109840437,0.636912101,0.291565486,8.0
39.0,0.282031244,0.564308336,3.359056,0.801223362,7.561464643,0.970976684,0.776689006,4.339567685,2.0
43.0,0.010201138,0.38815411,2.451289,0.299931974,1.131247938,1.764446886,1.236355473,0.496470046,1.0
86.0,1.063135509,0.235413974,2.061167,0.514033848,3.875413699,1.863865696,0.113071208,3.237379654,15.0
32.0,0.934003903,0.316138853,4.124781,0.370711556,1.841154353,2.140869725,0.593251113,1.276056176,1.0
39.0,1.371576098,0.369182698,1.336193,0.600534075,4.75936627,0.826398271,0.415935525,2.323113583,14.0
44.0,0.475210065,0.172279214,1.666857,0.178005983,3.829062441,0.463654538,0.471946956,0.964325193,7.0
44.0,0.143087153,0.13987303,1.289143,0.137068152,2.430880865,0.985449608,0.188424935,0.073043179,3.0
44.0,1.131171927,0.285899511,0.956481,0.560356493,3.037162746,1.060102103,1.146330918,3.037162746,4.0
61.0,0.238926062,0.183506282,2.486043,0.537798127,6.886762445,0.743591573,1.263288695,0.478623108,9.0
75.0,0.081524997,0.070529501,3.510966,1.628562679,7.482949803,0.556534308,0.140789277,5.164524107,3.0
58.0,0.540054396,0.091855926,1.957263,0.11025788,2.13792416,1.059717258,0.218156971,1.168065739,3.0
33.0,0.728935621,0.103436393,2.684426,0.418646129,1.894229171,0.512804898,1.639715194,1.250260965,4.0
44.0,0.2515835,0.418688083,1.662178,0.109438384,0.602411276,1.626317263,1.067002667,0.169256676,5.0
58.0,0.873695373,0.130076555,0.480029,0.074697344,1.638093257,0.540745309,0.786528952,1.256420602,6.0
59.0,0.470906773,0.566910035,4.143675,0.118028854,1.896937909,0.580352991,1.018855467,1.873208784,4.0
38.0,0.675553725,0.105924125,2.09855,0.577512613,3.981068362,0.657756851,0.380773246,0.293795599,11.0
57.0,1.61687088,0.210428706,0.68066,1.77120999,3.861615165,0.419668288,0.38046235,2.584440256,5.0
45.0,1.502877771,0.228818148,4.31373,0.345307317,3.289983822,0.346514874,0.289266598,2.730547587,5.0
39.0,1.635615298,0.163673334,1.148857,0.344020607,5.673063051,0.515172684,0.404576336,3.880012846,17.0
35.0,1.546404028,0.368657603,2.513623,0.125264145,5.192302759,1.188464175,0.484908387,3.767987598,3.0
63.0,0.087581835,0.2398887,1.862295,0.347279872,3.441859621,1.310015699,0.726396774,2.990948408,6.0
88.0,0.745110872,0.554005008,0.305471,0.358081013,1.363689712,0.607097101,0.835480916,1.035313595,3.0
39.0,0.644821432,0.193664554,1.25546,0.133578733,3.299091388,0.686103626,1.199099093,3.089660205,11.0
30.0,0.187868224,0.03398692,1.28163,0.654336203,0.805555382,1.311297588,0.687611786,0.658548396,5.0
53.0,1.846761002,0.166476667,1.291287,0.074617739,1.735576038,0.418370786,0.205016045,0.970819845,7.0
37.0,0.391644326,0.542956357,2.912816,0.300274348,2.973545153,0.765451327,0.58484894,2.792027341,7.0
44.0,1.378858848,0.0,2.874881,1.231161164,4.54408424,1.629426752,0.456672371,1.462755938,1.0
119.0,0.707977241,0.161094914,0.368539,0.169646846,0.830655603,0.831224402,0.174629495,0.768375363,8.0
47.0,1.830675341,0.13415133,1.123942,0.080401358,3.914004891,0.291035219,1.198833869,3.385728269,1.0
55.0,0.967078723,0.137111918,2.842555,0.473274361,0.935803397,0.400292056,0.747693504,0.648618169,8.0
31.0,0.308404798,0.454537148,3.489494,0.26640925,1.450899351,0.600632661,0.312488458,0.983602175,2.0
104.0,0.155481984,0.022021314,1.652436,0.221415329,1.621384785,1.543641347,0.549478219,0.142587151,9.0
35.0,0.682691307,0.614491865,1.613272,0.594609497,2.674142542,0.966822188,0.72195784,2.590942271,5.0
51.0,0.947139067,0.390650336,2.008452,0.392322088,3.747136147,0.408846074,0.941189642,1.668328624,12.0
47.0,0.812919964,0.11768302,0.754735,0.713735708,3.11924302,1.332482309,0.430551433,2.287900585,8.0
93.0,0.624706911,0.55797958,1.66769,0.080431024,2.091602989,0.854763166,0.749486176,1.74485586,4.0
79.0,0.232299217,0.206647973,2.279417,0.175916397,2.489916459,0.315736022,0.515832174,0.858606501,8.0
77.0,0.33835386,1.750507134,3.233436,1.727212305,4.111510444,1.349963197,0.69270587,3.390488761,17.0
60.0,0.178935178,0.286691061,3.14515,0.08957264,3.525146453,1.334354814,0.477078541,2.558722299,14.0
45.0,2.111277208,0.123075078,1.925969,0.720251611,4.080165719,0.097421679,0.537015094,1.216328736,2.0
43.0,0.114407604,0.21687219,1.335002,0.476629672,2.76103231,1.165691458,0.364550898,2.560028474,12.0
41.0,0.588378018,0.289710694,2.142937,0.092426793,0.29243585,1.021408393,0.541326585,0.291262875,6.0
59.0,0.288881284,0.533711879,2.566662,0.01582439,2.627137345,0.212639945,0.616008221,0.782848366,2.0
26.0,0.646991251,0.301543564,1.272443,0.489535542,4.956729869,1.276993134,0.573055736,2.91830755,4.0
137.0,1.428300416,0.377709611,4.702061,0.064518354,2.66497226,0.413400078,0.919232441,1.010325465,17.0
43.0,1.198286786,0.290627249,1.944748,0.47133077,0.608704639,0.368476896,0.546466518,0.313181394,2.0
54.0,1.132321067,0.119929003,1.248914,0.878595672,3.402900493,0.422161435,0.214817767,0.200754725,8.0
31.0,0.338396955,0.903350001,1.558743,1.265122716,2.640472694,0.915124419,1.18276543,0.929063828,5.0
63.0,0.117489727,0.214336177,1.87474,0.330327837,3.474052295,1.323447536,0.718453669,2.959485178,5.0
61.0,0.353641752,0.427247711,2.250137,0.066502712,3.688405454,1.186621297,0.394422158,2.808076717,7.0
44.0,0.76308769,0.015050186,7.481486,6.04810147,3.477448007,2.740612024,0.441878884,0.053361289,2.0
51.0,0.985542463,1.494123862,3.86164,2.313538683,4.448953723,0.693634797,0.628520327,3.216811715,7.0
63.0,0.617000572,0.357269431,2.220053,0.582566804,2.532778316,1.646457557,0.621861704,2.519179785,6.0
47.0,0.437857035,0.294152886,0.739499,0.986603097,0.954182511,0.432104824,0.191540335,0.718059625,12.0
37.0,0.524267228,1.939616792,3.394072,1.983200258,4.331122879,1.161509335,0.925371678,3.481845093,6.0
74.0,0.042925447,0.472044479,3.604122,0.181983361,1.184084663,0.459359543,0.491592575,1.140343935,1.0
37.0,0.874045811,0.045561287,0.954429,1.040109358,4.234820414,1.124639601,0.447183306,2.210655702,3.0
43.0,0.178620647,0.090231066,3.365509,0.103975402,2.955430604,2.707989716,0.926768144,2.051684331,3.0
47.0,0.126866155,0.467085505,1.547959,0.455825739,1.7263889,1.263838404,0.614791598,1.452597966,8.0
38.0,0.52066318,1.862529397,3.386107,1.585143534,3.831466761,1.326753535,0.455452881,3.063467292,6.0
76.0,1.216924369,0.019471749,2.002823,0.783067905,1.601296672,0.816541805,0.451163639,0.89124745,10.0
75.0,0.76556064,0.142772594,0.691892,0.7360092,1.620943878,0.648978028,0.437723337,1.498989775,3.0
57.0,0.548144618,0.102772095,3.972973,0.236234092,2.447616058,0.594426901,1.482517552,0.951125616,8.0
51.0,0.117489727,0.214336177,1.87474,0.330327837,3.474052295,1.323447536,0.718453669,2.959485178,5.0
53.0,0.489251168,0.291480889,2.284781,0.07418966,4.53246226,1.138958412,0.429004384,1.299074299,16.0
72.0,0.30352683,0.06191373,3.246036,1.451572795,7.30393826,0.760733553,0.291567083,4.815339934,9.0
49.0,0.641768654,0.219284912,1.077203,0.05516259,1.887411337,0.973378928,0.291619687,0.102038547,1.0
51.0,1.156557271,0.35574697,0.227134,0.347443324,0.893513763,0.405436475,0.22482582,0.886693721,15.0
39.0,1.313788928,0.160531538,2.283936,0.699131726,2.208949082,2.051093948,0.261906058,1.007525742,12.0
32.0,0.189757268,0.291519333,2.802443,0.422340075,1.524483184,1.103494257,1.723174607,1.405536281,5.0
49.0,0.70185605,0.275002102,2.112093,0.24900141,0.585931443,1.45591021,0.477509514,0.432173003,5.0
35.0,0.118157394,0.470575597,1.884799,0.909706127,3.414715684,0.371638551,0.59654032,0.910658617,20.0
34.0,0.246982169,0.339461641,2.729316,0.123730055,1.927060876,0.371182226,1.251781339,1.33479288,1.0
51.0,0.721017547,0.128892084,2.402772,0.203172192,2.171561272,0.671132291,1.161883562,1.424336769,2.0
42.0,1.144212882,0.372267586,1.824756,0.516957947,2.68619477,1.326695763,1.416707269,1.94389576,6.0
22.0,0.896794462,0.244277139,2.080884,0.149951079,5.887043758,0.486225757,0.543095555,0.740536238,7.0
57.0,0.513374151,0.477166081,1.651177,0.173149442,2.002668688,0.786371561,0.708937172,1.622899679,23.0
31.0,0.295662857,0.04947074,0.70602,0.17768341,1.997912159,0.729669747,0.267777983,1.699982339,6.0
45.0,0.742069571,0.055316705,2.723401,0.397704108,6.300283837,0.484970521,0.076440122,0.48246509,2.0
32.0,0.518502276,0.547625971,1.469904,0.686199297,2.971144309,1.144759372,0.940118876,2.793173183,3.0
34.0,1.027349448,0.36471033,3.326485,0.168001184,5.736827385,0.682860166,0.534337836,0.837473843,14.0
59.0,1.731291127,0.015624417,2.971714,0.526071054,0.749997524,1.053074702,0.547479714,0.463584206,4.0
39.0,0.057563122,0.233087772,0.470969,0.538657676,3.537376324,0.572144438,0.594902064,0.390551703,10.0
134.0,0.591605176,0.089029025,0.213657,0.376156131,3.011947318,0.259953065,0.26681664,3.002093523,11.0
54.0,0.590606642,0.789122296,3.474278,0.285147804,1.832432427,1.012118847,0.829391572,0.432432923,3.0
75.0,0.110380243,1.519426552,2.963397,1.722776588,4.242902631,1.593409236,0.842753189,3.658360308,3.0
24.0,0.059448074,0.195301075,1.153896,0.77693762,2.629842892,1.40291802,0.305418428,2.529643999,4.0
34.0,0.731651546,0.23024666,2.64981,0.051405546,2.474751841,0.844491815,1.328322674,1.796169654,6.0
58.0,0.34895367,0.038824818,5.407582,0.148406981,5.200393728,0.219401344,0.415180697,0.988649851,14.0
45.0,1.13595758,0.471717353,1.675989,0.429182003,1.057232428,0.156847914,0.106298709,0.339353795,5.0
42.0,0.371985522,0.218201577,2.458442,0.217017427,4.2933032,0.953306041,0.363837941,1.64127017,7.0
42.0,0.291063911,0.357727495,2.86118,0.113910988,3.569845531,2.521183462,0.468933777,1.43217547,1.0
74.0,0.285638892,0.751217179,1.845101,0.404329825,3.645178893,0.232493342,0.138027956,1.365830618,11.0
27.0,0.541925107,0.076391954,0.094843,0.456950485,4.28012028,0.294417236,0.980915821,4.257164629,1.0
41.0,1.329775795,0.245096176,0.299599,0.156909269,5.180146214,0.439067183,0.554110987,3.409130069,8.0
35.0,0.132281062,0.103196245,2.053551,0.484032675,4.969300784,1.615998434,1.147362153,3.963380446,1.0
53.0,0.725961196,0.305427017,3.061047,0.525737725,6.086585785,0.798595643,0.3173729,2.248059906,12.0
52.0,0.020707164,0.36316395,0.865746,1.049306417,3.867142358,0.455265121,0.29650492,2.441586027,1.0
36.0,0.509461896,0.14109215,2.170343,0.549554547,4.138597572,0.632117167,0.189138917,0.417825427,14.0
51.0,1.457713049,0.151610062,1.692265,0.401481181,3.661409521,0.982031192,0.585348961,3.661409521,4.0
72.0,1.400005257,0.065863443,4.982583,0.039550543,4.544862934,0.879676727,0.826564548,0.164480004,15.0
51.0,0.698231704,0.102116546,0.322958,2.825572464,4.952221689,2.090179299,1.466866689,2.552071328,3.0
32.0,0.454039673,0.161061373,4.431736,0.103115066,1.232637043,0.9824393,1.080300386,0.953807519,8.0
41.0,1.006133091,0.314381737,1.63075,1.314914814,5.585989743,0.756118551,0.138167727,4.540853936,5.0
59.0,0.816347236,0.670315064,1.273576,0.283356752,3.762931983,0.722393245,0.847151637,3.396277135,9.0
24.0,0.199596485,1.070575676,0.242482,0.21341524,0.267831725,0.320560507,0.640388631,0.175793014,2.0
62.0,0.358872919,0.127601254,2.627522,0.175960077,3.88236588,0.836025693,1.076353817,2.503095675,1.0
59.0,1.028923144,0.266333832,3.382976,0.133889819,2.817482586,2.504177918,0.457683733,1.403782878,1.0
58.0,0.891275006,0.201950644,0.820955,0.871742722,3.974227305,0.888993099,0.307451319,1.301227454,2.0
51.0,1.021928902,0.10859807,0.867824,0.475143305,4.261932858,1.960347775,1.391851577,2.165487747,5.0
41.0,0.804009467,0.2357735,1.976483,0.338391171,3.170993734,2.53543176,1.297696935,3.162967695,5.0
36.0,0.166733346,0.101725689,1.723508,0.488587478,3.671796307,0.354139854,0.162827381,2.979256466,11.0
52.0,1.575929453,0.106235708,1.334687,1.165450262,0.542862147,1.010708976,0.644490215,0.263580136,5.0
50.0,1.131171927,0.285899511,0.956481,0.560356493,3.037162746,1.060102103,1.146330918,3.037162746,6.0
43.0,0.197991741,0.470705229,1.601077,0.262074713,2.493778343,0.96761666,0.5317194,2.382260618,5.0
58.0,0.488945951,0.550175167,3.443952,0.375116059,2.054767254,0.827282639,0.76283501,0.697344291,2.0
113.0,0.137092176,0.241437731,3.374049,7.685931328,2.341740503,0.216080606,0.61989592,2.29922664,8.0
59.0,0.110380243,1.519426552,2.963397,1.722776588,4.242902631,1.593409236,0.842753189,3.658360308,13.0
82.0,0.309299783,0.193456792,1.017887,0.855492895,4.585950641,0.920709177,0.888206787,1.444097663,5.0
39.0,0.677379056,0.48999968,1.606974,0.307050327,3.022326545,0.912926648,0.717151656,1.838214673,10.0
64.0,0.55268702,0.247878358,2.009499,0.376108435,2.145791251,0.879878299,0.891152764,1.057013931,9.0
48.0,2.016197875,0.019921755,4.209297,0.372890998,1.949935815,0.679934336,0.330439612,0.720390751,5.0
58.0,0.515773451,0.09162704,1.198547,0.20612287,0.207097921,0.414405958,0.933873765,0.207097921,4.0
45.0,0.428400592,0.354526339,2.484668,0.926516843,5.01651401,1.927920659,0.959138748,3.585829802,2.0
32.0,0.101945173,0.946483955,2.338453,1.332737276,3.269509901,1.525142329,0.477172523,2.453906707,1.0
37.0,0.029168656,0.572031592,0.415537,0.379056009,1.472358561,0.736227892,1.301094543,1.185556755,14.0
116.0,0.285638892,0.751217179,1.845101,0.404329825,3.645178893,0.232493342,0.138027956,1.365830618,11.0
134.0,0.0,0.652139703,0.43769,1.423339876,2.331600848,2.108506531,0.164956917,1.636009536,3.0
45.0,0.309359747,0.024331587,2.082369,0.456548801,4.194711211,0.69265699,0.062230017,0.578949917,9.0
79.0,0.567271797,0.028923169,2.87841,0.53516743,7.078414304,0.471902983,0.358450211,3.071407794,1.0
51.0,0.117489727,0.214336177,1.87474,0.330327837,3.474052295,1.323447536,0.718453669,2.959485178,2.0
44.0,0.051972873,0.819977157,1.41329,0.700420331,1.430640982,1.723158738,1.081380088,0.474231864,2.0
42.0,0.437857035,0.294152886,0.739499,0.986603097,0.954182511,0.432104824,0.191540335,0.718059625,3.0
60.0,0.322021021,0.031332703,1.644639,0.344343538,4.681023386,0.419957703,0.530941816,2.189050685,17.0
82.0,1.342411556,0.097624789,4.187019,0.185257899,2.587051355,0.548062011,1.041238778,0.266963039,5.0
33.0,1.107105501,0.136840304,3.917098,0.065235691,2.440963963,1.805404237,1.420306342,2.212072365,9.0
77.0,0.195832621,0.44740306,3.128558,0.264652025,3.311008135,1.671174882,0.590004697,1.717793348,4.0
43.0,0.670165855,0.249270938,2.93045,0.605939853,1.820847862,1.186593421,1.053546946,1.394566957,3.0
34.0,0.739150446,0.411561508,0.517853,0.080196864,0.844660406,0.757327438,0.133054438,0.68168713,3.0
51.0,1.11376221,0.38768957,1.659565,0.1692606,3.394762711,0.762352457,0.734887358,3.394762711,8.0
143.0,1.876049681,0.228286341,4.351282,0.143647158,4.672438016,0.300438392,0.656427412,1.728432929,20.0
74.0,1.392186287,0.283220375,2.667895,0.060521939,4.781275443,1.166031105,0.354770233,3.973658529,1.0
68.0,0.106640522,0.662285057,0.418444,0.111941371,2.242265619,0.582016778,1.386050397,0.985430836,10.0
56.0,0.5595121,0.359762824,4.353145,0.265135343,4.316531575,0.561013667,0.718172015,0.147383305,9.0
72.0,1.36049799,0.323773907,0.296106,0.249391478,1.075752666,0.40952637,0.080379498,1.057426636,14.0
45.0,0.741558269,0.203950214,2.829233,0.944666239,1.328181201,1.491049069,0.781081801,1.30990834,3.0
45.0,0.173614006,0.273326601,1.214998,0.409473321,1.571413159,0.255834519,1.171107179,1.144449794,3.0
78.0,1.294163791,0.172447773,0.352853,0.203501799,1.064601555,0.632535654,1.171153762,1.038556086,2.0
45.0,0.733519116,0.214420775,0.307079,0.479711015,4.457652712,0.356093934,0.383117696,4.295441436,2.0
39.0,0.43565436,0.048022673,1.288414,0.544726059,3.647554971,0.985687742,0.684309089,1.574053228,11.0
38.0,0.50552122,0.914615358,2.704285,0.457509548,2.366397862,2.221655764,1.144222741,2.349779648,13.0
59.0,1.639241081,0.776067915,3.993389,0.312660518,1.988033809,2.040484727,1.025849232,1.914074268,4.0
84.0,0.267299386,0.412578476,2.144517,0.671757257,4.075358687,1.267405394,0.184783271,2.493521809,16.0
45.0,1.678052135,0.228730876,3.515803,0.538516096,2.596455323,1.243192279,0.669743966,2.400951072,8.0
41.0,0.12357225,0.571678813,1.788679,1.012756048,2.615230443,0.984345006,0.745108029,1.126105917,8.0
76.0,0.617126532,0.0,2.289314,0.5530815,4.26004535,1.306581552,0.648677573,2.302326285,3.0
38.0,0.82052806,0.552434989,1.518532,0.272760156,2.284563085,1.344355776,0.65930934,0.077755013,2.0
53.0,1.942287632,0.429828948,2.593002,0.110601662,1.197465566,1.510153923,0.529885337,1.108572079,3.0
